<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,Source
^_HK,D,20190812,0,564.86,565.96,564.86,565.96,6912513947.0,0,^_hk.txt
^_HK,D,20190813,0,559.31,559.31,556.38,556.38,9476785588.0,0,^_hk.txt
^_HK,D,20190814,0,557.84,557.84,555.95,555.95,9468249109.0,0,^_hk.txt
^_HK,D,20190815,0,549.75,555.17,549.75,555.17,9856360608.0,0,^_hk.txt
^_HK,D,20190816,0,554.15,557.22,554.15,557.22,9866290218.0,0,^_hk.txt
^_HK,D,20190819,0,558.2,563.74,558.2,563.74,10345574913.0,0,^_hk.txt
^_HK,D,20190820,0,561.53,564.72,561.53,564.72,8671184637.0,0,^_hk.txt
^_HK,D,20190821,0,561.97,565.39,561.97,565.39,9956705961.0,0,^_hk.txt
^_HK,D,20190822,0,563.98,565.38,563.98,565.38,9411648974.0,0,^_hk.txt
^_HK,D,20190823,0,562.89,564.79,562.89,564.79,8396591674.0,0,^_hk.txt
^_HK,D,20190826,0,552.96,556.53,552.96,556.53,10138658169.0,0,^_hk.txt
^_HK,D,20190827,0,555.72,555.74,555.72,555.74,9245567790.0,0,^_hk.txt
^_HK,D,20190828,0,556.29,556.72,556.29,556.72,9267119800.0,0,^_hk.txt
^_HK,D,20190829,0,554.8,555.55,554.8,555.55,8914898393.0,0,^_hk.txt
^_HK,D,20190830,0,554.0,555.67,554.0,555.67,9215212397.0,0,^_hk.txt
^_HK,D,20190902,0,552.45,554.28,552.45,554.28,7179104963.0,0,^_hk.txt
^_HK,D,20190903,0,552.3,553.25,552.3,553.25,7383417039.0,0,^_hk.txt
^_HK,D,20190904,0,552.53,559.01,552.53,559.01,11760507871.0,0,^_hk.txt
^_HK,D,20190905,0,557.75,560.78,557.75,560.78,9991043160.0,0,^_hk.txt
^_HK,D,20190906,0,560.34,563.02,560.34,563.02,10614294088.0,0,^_hk.txt
^_HK,D,20190909,0,561.17,562.03,561.17,562.03,9373420832.0,0,^_hk.txt
^_HK,D,20190910,0,560.33,562.33,560.33,562.33,9921221135.0,0,^_hk.txt
^_HK,D,20190911,0,562.14,564.91,562.14,564.91,11085360042.0,0,^_hk.txt
^_HK,D,20190912,0,564.79,566.97,564.79,566.97,10115688518.0,0,^_hk.txt
^_HK,D,20190913,0,567.37,572.22,567.37,572.22,8135230348.0,0,^_hk.txt
^_HK,D,20190916,0,569.9,570.38,569.9,570.38,10419141811.0,0,^_hk.txt
^_HK,D,20190917,0,567.72,567.72,566.68,566.68,9284836694.0,0,^_hk.txt
^_HK,D,20190918,0,565.98,568.76,565.98,568.76,8173979895.0,0,^_hk.txt
^_HK,D,20190919,0,566.59,566.79,566.59,566.79,9502377447.0,0,^_hk.txt
^_HK,D,20190920,0,566.46,567.97,566.46,567.97,13475127930.0,0,^_hk.txt
^_HK,D,20190923,0,565.51,565.51,564.14,564.14,9829812501.0,0,^_hk.txt
^_HK,D,20190924,0,562.62,563.04,562.62,563.04,13985961472.0,0,^_hk.txt
^_HK,D,20190925,0,559.37,559.37,557.68,557.68,12320588048.0,0,^_hk.txt
^_HK,D,20190926,0,557.04,557.91,557.04,557.91,10575701325.0,0,^_hk.txt
^_HK,D,20190927,0,555.68,556.81,555.68,556.81,9273452287.0,0,^_hk.txt
^_HK,D,20190930,0,553.9,556.08,553.9,556.08,9441933684.0,0,^_hk.txt
^_HK,D,20191002,0,552.76,554.9,552.76,554.9,6776121391.0,0,^_hk.txt
^_HK,D,20191003,0,551.07,554.45,551.07,554.45,6278685805.0,0,^_hk.txt
^_HK,D,20191004,0,552.76,552.76,551.3,551.3,7505616673.0,0,^_hk.txt
^_HK,D,20191008,0,548.61,550.07,548.61,550.07,8828651119.0,0,^_hk.txt
^_HK,D,20191009,0,547.06,547.44,547.06,547.44,7740008719.0,0,^_hk.txt
^_HK,D,20191010,0,545.17,547.59,545.17,547.59,9991394274.0,0,^_hk.txt
^_HK,D,20191011,0,546.77,551.81,546.77,551.81,10987306338.0,0,^_hk.txt
^_HK,D,20191014,0,551.49,553.51,551.49,553.51,8828675990.0,0,^_hk.txt
^_HK,D,20191015,0,551.63,551.94,551.63,551.94,7952274714.0,0,^_hk.txt
^_HK,D,20191016,0,550.81,551.81,550.81,551.81,9229424571.0,0,^_hk.txt
^_HK,D,20191017,0,550.19,552.51,550.19,552.51,8338289041.0,0,^_hk.txt
^_HK,D,20191018,0,550.8,551.21,550.8,551.21,9686342233.0,0,^_hk.txt
^_HK,D,20191021,0,550.24,551.42,550.24,551.42,6929414721.0,0,^_hk.txt
^_HK,D,20191022,0,550.19,550.63,550.19,550.63,8307391668.0,0,^_hk.txt
^_HK,D,20191023,0,549.04,549.04,548.72,548.72,7143806923.0,0,^_hk.txt
^_HK,D,20191024,0,548.19,550.75,548.19,550.75,7871045340.0,0,^_hk.txt
^_HK,D,20191025,0,549.55,551.55,549.55,551.55,7218307208.0,0,^_hk.txt
^_HK,D,20191028,0,551.52,552.6,551.52,552.6,9129429904.0,0,^_hk.txt
^_HK,D,20191029,0,551.44,551.81,551.44,551.81,8710752554.0,0,^_hk.txt
^_HK,D,20191030,0,550.36,551.22,550.36,551.22,8050885561.0,0,^_hk.txt
^_HK,D,20191031,0,549.57,551.64,549.57,551.64,9086502691.0,0,^_hk.txt
^_HK,D,20191101,0,549.75,553.08,549.75,553.08,8676857101.0,0,^_hk.txt
^_HK,D,20191104,0,552.54,556.1,552.54,556.1,10506842626.0,0,^_hk.txt
^_HK,D,20191105,0,555.21,557.59,555.21,557.59,9574605607.0,0,^_hk.txt
^_HK,D,20191106,0,556.18,558.08,556.18,558.08,8977239062.0,0,^_hk.txt
^_HK,D,20191107,0,556.72,560.01,556.72,560.01,9678893815.0,0,^_hk.txt
^_HK,D,20191108,0,559.38,559.66,559.38,559.66,9029668916.0,0,^_hk.txt
^_HK,D,20191111,0,555.51,555.51,550.93,550.93,8887344568.0,0,^_hk.txt
^_HK,D,20191112,0,550.85,552.44,550.85,552.44,6979973584.0,0,^_hk.txt
^_HK,D,20191113,0,548.2,548.2,546.47,546.47,8623466029.0,0,^_hk.txt
^_HK,D,20191114,0,544.0,544.0,542.99,542.99,7576369197.0,0,^_hk.txt
^_HK,D,20191115,0,541.83,541.83,540.87,540.87,7314771545.0,0,^_hk.txt
^_HK,D,20191118,0,540.35,541.8,540.35,541.8,7383668067.0,0,^_hk.txt
^_HK,D,20191119,0,539.75,544.82,539.75,544.82,8063947462.0,0,^_hk.txt
^_HK,D,20191120,0,542.56,543.81,542.56,543.81,7655339177.0,0,^_hk.txt
^_HK,D,20191121,0,539.04,539.04,537.84,537.84,10136879309.0,0,^_hk.txt
^_HK,D,20191122,0,536.1,537.93,536.1,537.93,10854034703.0,0,^_hk.txt
^_HK,D,20191125,0,536.57,539.4,536.57,539.4,10967215432.0,0,^_hk.txt
^_HK,D,20191126,0,537.73,540.36,537.73,540.36,18541252798.0,0,^_hk.txt
^_HK,D,20191127,0,538.6,538.93,538.6,538.93,12787627228.0,0,^_hk.txt
^_HK,D,20191128,0,535.89,536.84,535.89,536.84,12206927700.0,0,^_hk.txt
^_HK,D,20191129,0,533.47,533.47,533.16,533.16,10674146609.0,0,^_hk.txt
^_HK,D,20191202,0,531.57,532.79,531.57,532.79,9688659107.0,0,^_hk.txt
^_HK,D,20191203,0,529.92,532.98,529.92,532.98,10007624989.0,0,^_hk.txt
^_HK,D,20191204,0,529.57,530.79,529.57,530.79,8968063513.0,0,^_hk.txt
^_HK,D,20191205,0,530.45,532.16,530.45,532.16,8139077749.0,0,^_hk.txt
^_HK,D,20191206,0,531.58,534.45,531.58,534.45,9574682378.0,0,^_hk.txt
^_HK,D,20191209,0,533.49,534.73,533.49,534.73,8364407791.0,0,^_hk.txt
^_HK,D,20191210,0,532.25,533.76,532.25,533.76,11154923652.0,0,^_hk.txt
^_HK,D,20191211,0,532.01,535.61,532.01,535.61,9345998488.0,0,^_hk.txt
^_HK,D,20191212,0,534.71,536.91,534.71,536.91,9991946518.0,0,^_hk.txt
^_HK,D,20191213,0,538.16,540.17,538.16,540.17,12671773101.0,0,^_hk.txt
^_HK,D,20191216,0,538.09,540.77,538.09,540.77,9889170053.0,0,^_hk.txt
^_HK,D,20191217,0,539.83,543.86,539.83,543.86,11744540323.0,0,^_hk.txt
^_HK,D,20191218,0,541.97,543.92,541.97,543.92,10673598492.0,0,^_hk.txt
^_HK,D,20191219,0,541.79,542.88,541.79,542.88,8536228151.0,0,^_hk.txt
^_HK,D,20191220,0,541.72,542.51,541.72,542.51,10962460117.0,0,^_hk.txt
^_HK,D,20191223,0,540.58,542.71,540.58,542.71,7322639926.0,0,^_hk.txt
^_HK,D,20191224,0,540.68,543.05,540.68,543.05,3887736200.0,0,^_hk.txt
^_HK,D,20191227,0,541.78,544.95,541.78,544.95,9352395937.0,0,^_hk.txt
^_HK,D,20191230,0,543.53,546.65,543.53,546.65,10632432907.0,0,^_hk.txt
^_HK,D,20191231,0,545.09,548.34,545.09,548.34,6306063707.0,0,^_hk.txt
^_HK,D,20200102,0,547.71,551.5,547.71,551.5,9182978206.0,0,^_hk.txt
^_HK,D,20200103,0,550.5,550.5,550.38,550.38,10347186210.0,0,^_hk.txt
^_HK,D,20200106,0,546.49,546.55,546.49,546.55,9306009742.0,0,^_hk.txt
^_HK,D,20200107,0,545.76,547.49,545.76,547.49,8923881507.0,0,^_hk.txt
^_HK,D,20200108,0,542.42,543.34,542.42,543.34,9491652725.0,0,^_hk.txt
^_HK,D,20200109,0,543.63,547.17,543.63,547.17,9684385782.0,0,^_hk.txt
^_HK,D,20200110,0,545.1,547.86,545.1,547.86,11805421006.0,0,^_hk.txt
^_HK,D,20200113,0,545.83,549.83,545.83,549.83,10661990951.0,0,^_hk.txt
^_HK,D,20200114,0,548.93,550.11,548.93,550.11,12503319550.0,0,^_hk.txt
^_HK,D,20200115,0,548.07,550.34,548.07,550.34,10408308485.0,0,^_hk.txt
^_HK,D,20200116,0,548.21,550.9,548.21,550.9,10686221680.0,0,^_hk.txt
^_HK,D,20200117,0,550.31,553.01,550.31,553.01,11759778619.0,0,^_hk.txt
^_HK,D,20200120,0,551.2,551.72,551.2,551.72,10829628375.0,0,^_hk.txt
^_HK,D,20200121,0,547.58,547.58,542.19,542.19,12538671998.0,0,^_hk.txt
^_HK,D,20200122,0,540.55,545.44,540.55,545.44,8505351060.0,0,^_hk.txt
^_HK,D,20200123,0,541.97,541.97,537.08,537.08,10063044202.0,0,^_hk.txt
^_HK,D,20200124,0,535.08,538.8,535.08,538.8,3740080488.0,0,^_hk.txt
^_HK,D,20200129,0,524.78,524.78,523.84,523.84,10332199865.0,0,^_hk.txt
^_HK,D,20200130,0,518.09,518.09,511.78,511.78,14391297362.0,0,^_hk.txt
^_HK,D,20200131,0,511.74,512.42,511.74,512.42,13273793844.0,0,^_hk.txt
^_HK,D,20200203,0,506.76,509.13,506.76,509.13,12633081323.0,0,^_hk.txt
^_HK,D,20200204,0,510.22,514.48,510.22,514.48,12885481183.0,0,^_hk.txt
^_HK,D,20200205,0,514.34,515.81,514.34,515.81,12877220908.0,0,^_hk.txt
^_HK,D,20200206,0,516.97,521.88,516.97,521.88,12761497221.0,0,^_hk.txt
^_HK,D,20200207,0,520.77,521.54,520.77,521.54,9433265058.0,0,^_hk.txt
^_HK,D,20200210,0,517.97,519.85,517.97,519.85,9238659026.0,0,^_hk.txt
^_HK,D,20200211,0,519.99,523.13,519.99,523.13,12161382167.0,0,^_hk.txt
^_HK,D,20200212,0,522.29,525.66,522.29,525.66,12654884101.0,0,^_hk.txt
^_HK,D,20200213,0,524.84,525.42,524.84,525.42,11447500566.0,0,^_hk.txt
^_HK,D,20200214,0,524.0,525.69,524.0,525.69,10276089585.0,0,^_hk.txt
^_HK,D,20200217,0,524.87,528.23,524.87,528.23,10833084388.0,0,^_hk.txt
^_HK,D,20200218,0,525.48,525.48,525.33,525.33,10281489076.0,0,^_hk.txt
^_HK,D,20200219,0,525.21,526.69,525.21,526.69,10353915360.0,0,^_hk.txt
^_HK,D,20200220,0,525.72,526.92,525.72,526.92,10891508316.0,0,^_hk.txt
^_HK,D,20200221,0,524.33,524.46,524.33,524.46,10528589727.0,0,^_hk.txt
^_HK,D,20200224,0,520.4,520.4,518.58,518.58,12739116631.0,0,^_hk.txt
^_HK,D,20200225,0,514.1,516.91,514.1,516.91,11477542535.0,0,^_hk.txt
^_HK,D,20200226,0,512.27,515.46,512.27,515.46,12237721452.0,0,^_hk.txt
^_HK,D,20200227,0,513.03,515.03,513.03,515.03,12214598397.0,0,^_hk.txt
^_HK,D,20200228,0,506.87,506.87,504.68,504.68,16198072800.0,0,^_hk.txt
^_HK,D,20200302,0,503.14,507.74,503.14,507.74,12654548489.0,0,^_hk.txt
^_HK,D,20200303,0,508.62,508.62,508.31,508.31,11230293111.0,0,^_hk.txt
^_HK,D,20200304,0,506.54,507.65,506.54,507.65,10767877689.0,0,^_hk.txt
^_HK,D,20200305,0,507.96,511.25,507.96,511.25,12608025196.0,0,^_hk.txt
^_HK,D,20200306,0,506.04,506.06,506.04,506.06,11504699953.0,0,^_hk.txt
^_HK,D,20200309,0,495.32,495.32,488.89,488.89,16704124626.0,0,^_hk.txt
^_HK,D,20200310,0,485.35,489.67,485.35,489.67,13727119237.0,0,^_hk.txt
^_HK,D,20200311,0,489.87,489.87,488.91,488.91,12791115591.0,0,^_hk.txt
^_HK,D,20200312,0,479.81,479.81,474.92,474.92,16938993598.0,0,^_hk.txt
^_HK,D,20200313,0,455.42,465.09,455.42,465.09,22159214793.0,0,^_hk.txt
^_HK,D,20200316,0,458.37,458.37,451.12,451.12,16070336093.0,0,^_hk.txt
^_HK,D,20200317,0,444.57,446.37,444.57,446.37,15775232003.0,0,^_hk.txt
^_HK,D,20200318,0,442.13,442.13,433.99,433.99,25722915095.0,0,^_hk.txt
^_HK,D,20200319,0,426.11,426.11,419.31,419.31,23587731203.0,0,^_hk.txt
^_HK,D,20200320,0,421.76,429.97,421.76,429.97,18491288329.0,0,^_hk.txt
^_HK,D,20200323,0,418.53,418.53,418.03,418.03,14415524573.0,0,^_hk.txt
^_HK,D,20200324,0,421.75,426.75,421.75,426.75,14079109372.0,0,^_hk.txt
^_HK,D,20200325,0,432.08,436.43,432.08,436.43,15716004129.0,0,^_hk.txt
^_HK,D,20200326,0,434.84,436.35,434.84,436.35,11863229056.0,0,^_hk.txt
^_HK,D,20200327,0,438.14,438.63,438.14,438.63,11902527313.0,0,^_hk.txt
^_HK,D,20200330,0,432.14,433.26,432.14,433.26,11327954522.0,0,^_hk.txt
^_HK,D,20200331,0,434.3,437.82,434.3,437.82,12438941035.0,0,^_hk.txt
^_HK,D,20200401,0,434.12,434.12,432.9,432.9,12595291490.0,0,^_hk.txt
^_HK,D,20200402,0,429.14,433.88,429.14,433.88,9085617195.0,0,^_hk.txt
^_HK,D,20200403,0,430.4,432.24,430.4,432.24,7868778760.0,0,^_hk.txt
^_HK,D,20200406,0,431.72,434.1,431.72,434.1,8390807278.0,0,^_hk.txt
^_HK,D,20200407,0,435.31,439.6,435.31,439.6,13176510590.0,0,^_hk.txt
^_HK,D,20200408,0,436.79,439.47,436.79,439.47,10568159276.0,0,^_hk.txt
^_HK,D,20200409,0,439.97,444.77,439.97,444.77,10853886734.0,0,^_hk.txt
^_HK,D,20200414,0,443.03,445.96,443.03,445.96,12048453281.0,0,^_hk.txt
^_HK,D,20200415,0,444.66,444.66,443.55,443.55,11383393470.0,0,^_hk.txt
^_HK,D,20200416,0,440.32,441.93,440.32,441.93,10564935137.0,0,^_hk.txt
^_HK,D,20200417,0,442.74,444.37,442.74,444.37,12028973923.0,0,^_hk.txt
^_HK,D,20200420,0,442.79,444.9,442.79,444.9,8631212899.0,0,^_hk.txt
^_HK,D,20200421,0,440.87,440.87,438.81,438.81,10896046898.0,0,^_hk.txt
^_HK,D,20200422,0,434.58,439.04,434.58,439.04,9980480089.0,0,^_hk.txt
^_HK,D,20200423,0,439.22,440.2,439.22,440.2,10200105648.0,0,^_hk.txt
^_HK,D,20200424,0,437.52,438.42,437.52,438.42,8624167330.0,0,^_hk.txt
^_HK,D,20200427,0,437.45,441.08,437.45,441.08,10156471034.0,0,^_hk.txt
^_HK,D,20200428,0,440.2,443.2,440.2,443.2,9116607767.0,0,^_hk.txt
^_HK,D,20200429,0,442.64,444.57,442.64,444.57,9634530108.0,0,^_hk.txt
^_HK,D,20200504,0,438.16,438.16,435.72,435.72,10358720273.0,0,^_hk.txt
^_HK,D,20200505,0,434.77,438.19,434.77,438.19,6849378178.0,0,^_hk.txt
^_HK,D,20200506,0,438.01,440.61,438.01,440.61,10062804971.0,0,^_hk.txt
^_HK,D,20200507,0,438.77,440.25,438.77,440.25,7763339847.0,0,^_hk.txt
^_HK,D,20200508,0,440.1,444.33,440.1,444.33,9420057424.0,0,^_hk.txt
^_HK,D,20200511,0,444.02,446.4,444.02,446.4,9269657273.0,0,^_hk.txt
^_HK,D,20200512,0,444.47,445.58,444.47,445.58,11008342941.0,0,^_hk.txt
^_HK,D,20200513,0,442.89,444.47,442.89,444.47,11467257834.0,0,^_hk.txt
^_HK,D,20200514,0,441.54,442.02,441.54,442.02,11383622218.0,0,^_hk.txt
^_HK,D,20200515,0,440.18,442.03,440.18,442.03,10063783247.0,0,^_hk.txt
^_HK,D,20200518,0,439.41,441.46,439.41,441.46,11484844439.0,0,^_hk.txt
^_HK,D,20200519,0,441.92,443.89,441.92,443.89,13699510878.0,0,^_hk.txt
^_HK,D,20200520,0,442.23,443.99,442.23,443.99,11948414226.0,0,^_hk.txt
^_HK,D,20200521,0,442.31,442.31,441.6,441.6,12407730992.0,0,^_hk.txt
^_HK,D,20200522,0,433.99,433.99,427.58,427.58,18153355394.0,0,^_hk.txt
^_HK,D,20200525,0,423.47,427.35,423.47,427.35,10692349188.0,0,^_hk.txt
^_HK,D,20200526,0,425.99,431.1,425.99,431.1,10510347452.0,0,^_hk.txt
^_HK,D,20200527,0,428.23,428.23,428.01,428.01,11197859021.0,0,^_hk.txt
^_HK,D,20200528,0,423.72,424.04,423.72,424.04,11986575827.0,0,^_hk.txt
^_HK,D,20200529,0,421.02,423.99,421.02,423.99,17214154990.0,0,^_hk.txt
^_HK,D,20200601,0,423.42,429.04,423.42,429.04,12939435289.0,0,^_hk.txt
^_HK,D,20200602,0,427.12,431.29,427.12,431.29,13610960821.0,0,^_hk.txt
^_HK,D,20200603,0,430.57,433.18,430.57,433.18,13236086849.0,0,^_hk.txt
^_HK,D,20200604,0,432.73,433.98,432.73,433.98,13264410080.0,0,^_hk.txt
^_HK,D,20200605,0,431.99,438.91,431.99,438.91,14212928646.0,0,^_hk.txt
^_HK,D,20200608,0,438.57,440.65,438.57,440.65,13209216820.0,0,^_hk.txt
^_HK,D,20200609,0,440.18,444.5,440.18,444.5,13979901097.0,0,^_hk.txt
^_HK,D,20200610,0,442.98,443.33,442.98,443.33,12842023132.0,0,^_hk.txt
^_HK,D,20200611,0,441.1,441.1,439.5,439.5,13272342673.0,0,^_hk.txt
^_HK,D,20200612,0,432.8,439.2,432.8,439.2,10448849597.0,0,^_hk.txt
^_HK,D,20200615,0,437.24,437.24,435.74,435.74,11181037488.0,0,^_hk.txt
^_HK,D,20200616,0,436.93,440.65,436.93,440.65,11471456413.0,0,^_hk.txt
^_HK,D,20200617,0,439.46,442.2,439.46,442.2,10251673902.0,0,^_hk.txt
^_HK,D,20200618,0,440.58,443.34,440.58,443.34,11027208034.0,0,^_hk.txt
^_HK,D,20200619,0,441.76,445.92,441.76,445.92,14204411083.0,0,^_hk.txt
^_HK,D,20200622,0,443.11,444.22,443.11,444.22,10378872865.0,0,^_hk.txt
^_HK,D,20200623,0,442.65,444.8,442.65,444.8,8819788787.0,0,^_hk.txt
^_HK,D,20200624,0,443.01,444.74,443.01,444.74,11164475064.0,0,^_hk.txt
^_HK,D,20200626,0,441.91,444.84,441.91,444.84,9457684359.0,0,^_hk.txt
^_HK,D,20200629,0,442.32,442.32,442.25,442.25,12775959194.0,0,^_hk.txt
^_HK,D,20200630,0,442.2,444.56,442.2,444.56,12253596817.0,0,^_hk.txt
^_HK,D,20200702,0,443.39,450.21,443.39,450.21,15744482065.0,0,^_hk.txt
^_HK,D,20200703,0,448.87,453.27,448.87,453.27,16049087785.0,0,^_hk.txt
^_HK,D,20200706,0,453.25,462.6,453.25,462.6,24226832120.0,0,^_hk.txt
^_HK,D,20200707,0,461.94,461.94,459.5,459.5,21987000636.0,0,^_hk.txt
^_HK,D,20200708,0,458.41,464.64,458.41,464.64,17579022273.0,0,^_hk.txt
^_HK,D,20200709,0,463.8,468.5,463.8,468.5,27530063169.0,0,^_hk.txt
^_HK,D,20200710,0,466.12,466.12,465.08,465.08,22414025160.0,0,^_hk.txt
^_HK,D,20200713,0,464.7,470.45,464.7,470.45,21387841061.0,0,^_hk.txt
^_HK,D,20200714,0,467.68,467.68,465.47,465.47,18524440339.0,0,^_hk.txt
^_HK,D,20200715,0,466.23,466.23,464.43,464.43,17807970362.0,0,^_hk.txt
^_HK,D,20200716,0,462.3,462.3,454.3,454.3,18248344705.0,0,^_hk.txt
^_HK,D,20200717,0,453.25,458.08,453.25,458.08,13928561650.0,0,^_hk.txt
^_HK,D,20200720,0,457.04,460.56,457.04,460.56,14081705950.0,0,^_hk.txt
^_HK,D,20200721,0,461.01,463.72,461.01,463.72,14925082554.0,0,^_hk.txt
^_HK,D,20200722,0,461.98,461.98,460.41,460.41,15467552634.0,0,^_hk.txt
^_HK,D,20200723,0,459.69,462.61,459.69,462.61,13644583664.0,0,^_hk.txt
^_HK,D,20200724,0,458.34,458.34,452.81,452.81,16103558115.0,0,^_hk.txt
^_HK,D,20200727,0,451.83,451.83,450.65,450.65,11922827346.0,0,^_hk.txt
^_HK,D,20200728,0,451.12,452.84,451.12,452.84,10546072352.0,0,^_hk.txt
^_HK,D,20200729,0,449.9,454.91,449.9,454.91,10134492533.0,0,^_hk.txt
^_HK,D,20200730,0,453.05,455.5,453.05,455.5,12278195679.0,0,^_hk.txt
^_HK,D,20200731,0,455.22,456.7,455.22,456.7,11838988888.0,0,^_hk.txt
^_HK,D,20200803,0,455.32,457.25,455.32,457.25,12651795696.0,0,^_hk.txt
^_HK,D,20200804,0,456.12,459.37,456.12,459.37,14810296757.0,0,^_hk.txt
^_HK,D,20200805,0,458.1,461.89,458.1,461.89,12558922405.0,0,^_hk.txt
^_HK,D,20200806,0,461.51,464.08,461.51,464.08,15186106386.0,0,^_hk.txt
^_HK,D,20200807,0,462.44,462.44,460.85,460.85,18310926799.0,0,^_hk.txt
^_HK,D,20200810,0,459.13,459.92,459.13,459.92,13220618975.0,0,^_hk.txt
^_HK,D,20200811,0,459.85,461.86,459.85,461.86,19932015774.0,0,^_hk.txt
^_HK,D,20200812,0,459.63,460.08,459.63,460.08,14791160248.0,0,^_hk.txt
^_HK,D,20200813,0,460.68,462.3,460.68,462.3,13679062520.0,0,^_hk.txt
^_HK,D,20200814,0,461.22,464.28,461.22,464.28,12495795895.0,0,^_hk.txt
^_HK,D,20200817,0,463.7,466.68,463.7,466.68,14123170480.0,0,^_hk.txt
^_HK,D,20200818,0,465.88,467.37,465.88,467.37,13732207393.0,0,^_hk.txt
^_HK,D,20200819,0,466.3,466.9,466.3,466.9,7828514374.0,0,^_hk.txt
^_HK,D,20200820,0,464.6,464.6,464.53,464.53,12878976103.0,0,^_hk.txt
^_HK,D,20200821,0,463.89,465.87,463.89,465.87,12196314566.0,0,^_hk.txt
^_HK,D,20200824,0,465.8,467.88,465.8,467.88,11561688956.0,0,^_hk.txt
^_HK,D,20200825,0,466.52,466.62,466.52,466.62,10875697385.0,0,^_hk.txt
^_HK,D,20200826,0,465.72,465.72,464.44,464.44,12257795407.0,0,^_hk.txt
^_HK,D,20200827,0,462.69,462.9,462.69,462.9,12808871455.0,0,^_hk.txt
^_HK,D,20200828,0,461.68,463.46,461.68,463.46,12607013987.0,0,^_hk.txt
^_HK,D,20200831,0,462.73,462.73,460.18,460.18,16369485180.0,0,^_hk.txt
^_HK,D,20200901,0,458.55,460.85,458.55,460.85,12499897834.0,0,^_hk.txt
^_HK,D,20200902,0,458.76,460.15,458.76,460.15,13126462184.0,0,^_hk.txt
^_HK,D,20200903,0,458.28,460.48,458.28,460.48,12762401470.0,0,^_hk.txt
^_HK,D,20200904,0,454.74,458.57,454.74,458.57,14464051730.0,0,^_hk.txt
^_HK,D,20200907,0,456.74,456.74,455.31,455.31,11771475136.0,0,^_hk.txt
^_HK,D,20200908,0,453.75,454.62,453.75,454.62,10402677929.0,0,^_hk.txt
^_HK,D,20200909,0,450.88,452.55,450.88,452.55,11276208618.0,0,^_hk.txt
^_HK,D,20200910,0,452.25,452.25,451.12,451.12,10300592229.0,0,^_hk.txt
^_HK,D,20200911,0,449.52,452.75,449.52,452.75,12667126519.0,0,^_hk.txt
^_HK,D,20200914,0,452.51,453.94,452.51,453.94,12449332852.0,0,^_hk.txt
^_HK,D,20200915,0,451.72,455.18,451.72,455.18,12240043081.0,0,^_hk.txt
^_HK,D,20200916,0,454.23,455.59,454.23,455.59,11662788524.0,0,^_hk.txt
^_HK,D,20200917,0,453.59,453.59,453.57,453.57,9996638507.0,0,^_hk.txt
^_HK,D,20200918,0,453.07,455.67,453.07,455.67,14166059484.0,0,^_hk.txt
^_HK,D,20200921,0,452.45,452.45,450.33,450.33,10263309030.0,0,^_hk.txt
^_HK,D,20200922,0,446.97,447.65,446.97,447.65,9353047974.0,0,^_hk.txt
^_HK,D,20200923,0,445.31,447.32,445.31,447.32,9578998195.0,0,^_hk.txt
^_HK,D,20200924,0,442.26,442.26,441.41,441.41,11522434230.0,0,^_hk.txt
^_HK,D,20200925,0,439.8,439.8,437.06,437.06,13815741619.0,0,^_hk.txt
^_HK,D,20200928,0,436.37,438.96,436.37,438.96,9306277373.0,0,^_hk.txt
^_HK,D,20200929,0,439.0,439.22,439.0,439.22,9432462043.0,0,^_hk.txt
^_HK,D,20200930,0,438.74,441.71,438.74,441.71,10610795718.0,0,^_hk.txt
^_HK,D,20201005,0,440.54,441.81,440.54,441.81,7523681093.0,0,^_hk.txt
^_HK,D,20201006,0,441.25,445.45,441.25,445.45,8395596286.0,0,^_hk.txt
^_HK,D,20201007,0,443.83,445.47,443.83,445.47,7928306722.0,0,^_hk.txt
^_HK,D,20201008,0,444.71,448.05,444.71,448.05,9643283540.0,0,^_hk.txt
^_HK,D,20201009,0,447.39,447.39,447.01,447.01,12029142102.0,0,^_hk.txt
^_HK,D,20201012,0,446.2,449.43,446.2,449.43,13682967399.0,0,^_hk.txt
^_HK,D,20201014,0,447.72,447.88,447.72,447.88,13354407463.0,0,^_hk.txt
^_HK,D,20201015,0,445.78,445.78,445.55,445.55,11067488919.0,0,^_hk.txt
^_HK,D,20201016,0,445.62,447.59,445.62,447.59,12347221794.0,0,^_hk.txt
^_HK,D,20201019,0,446.52,446.52,446.44,446.44,12157539490.0,0,^_hk.txt
^_HK,D,20201020,0,444.29,446.73,444.29,446.73,10371256358.0,0,^_hk.txt
^_HK,D,20201021,0,445.69,447.32,445.69,447.32,10262969750.0,0,^_hk.txt
^_HK,D,20201022,0,445.01,446.93,445.01,446.93,10847946202.0,0,^_hk.txt
^_HK,D,20201023,0,445.91,447.05,445.91,447.05,10996648913.0,0,^_hk.txt
^_HK,D,20201027,0,443.23,443.78,443.23,443.78,11663913477.0,0,^_hk.txt
^_HK,D,20201028,0,441.46,441.72,441.46,441.72,11277209561.0,0,^_hk.txt
^_HK,D,20201029,0,437.15,440.16,437.15,440.16,10455829915.0,0,^_hk.txt
