Date,<TICKER>,<OPEN>,<CLOSE>,<VOL>,Year,Country,GDP,GNI (USD),Population,Exchange Rate (AMA)
06-17,USNS,795.52,789.43,3644206849.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-18,USNS,789.43,787.47,3682386055.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-19,USNS,787.47,783.14,6428966456.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-22,USNS,783.13,784.26,3996090845.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-23,USNS,784.27,786.51,4074118800.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-24,USNS,786.5,766.83,4678603904.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-25,USNS,766.83,771.71,3791603215.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-26,USNS,771.71,759.39,6352232186.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-29,USNS,759.39,771.09,3762229117.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
06-30,USNS,771.07,775.68,3971657767.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-01,USNS,775.68,774.84,3606444503.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-02,USNS,774.85,778.59,3576311590.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-06,USNS,778.8,785.92,4057310716.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-07,USNS,785.92,775.55,4005782431.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-08,USNS,775.59,778.56,4344484646.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-09,USNS,778.61,768.62,3926471995.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-10,USNS,768.63,778.33,3778384804.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-13,USNS,778.34,772.32,4095507470.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-14,USNS,772.2,778.15,3348062866.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-15,USNS,778.16,793.49,3862758096.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-16,USNS,793.48,792.09,3413214286.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-17,USNS,792.09,793.53,3487122533.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-20,USNS,793.53,791.4,3338089531.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-21,USNS,791.4,801.18,3947071889.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-22,USNS,801.18,803.51,3708760303.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-23,USNS,803.51,801.99,3804395594.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-24,USNS,801.99,797.6,3167789861.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-27,USNS,797.61,801.86,3420884966.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-28,USNS,801.86,801.1,3465797953.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-29,USNS,801.1,811.62,3915926532.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-30,USNS,811.61,805.46,3530238763.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
07-31,USNS,805.5,800.6,4141749583.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-03,USNS,800.65,806.35,3840736567.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-04,USNS,806.36,810.84,3822090635.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-05,USNS,810.85,817.98,3928129942.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-06,USNS,817.99,817.79,3712744172.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-07,USNS,817.79,821.74,3595167964.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-10,USNS,821.75,830.01,3792522552.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-11,USNS,830.01,829.08,4156289863.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-12,USNS,829.11,832.82,3315712517.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-13,USNS,832.81,831.32,3007218659.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-14,USNS,831.2,833.48,2784328022.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-17,USNS,833.52,834.44,3012563497.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-18,USNS,834.45,830.88,3243872873.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-19,USNS,830.88,828.7,3240566027.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-20,USNS,828.7,825.88,3026253270.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-21,USNS,825.84,821.8,2973986523.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-24,USNS,821.81,830.61,3250252822.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-25,USNS,830.63,831.3,3137507675.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-26,USNS,831.3,828.83,3329545393.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-27,USNS,828.85,830.11,3140152575.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-28,USNS,830.22,838.0,3349383446.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
08-31,USNS,838.01,830.5,3790391309.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-01,USNS,830.5,834.6,3396153915.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-02,USNS,834.64,840.41,3530810592.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-03,USNS,840.38,827.34,3792249594.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-04,USNS,827.34,826.02,3350684058.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-08,USNS,826.0,814.67,3603014939.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-09,USNS,814.69,822.15,3129573147.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-10,USNS,822.15,815.33,3452265013.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-11,USNS,815.34,814.8,3010661945.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-14,USNS,814.81,825.13,3318369541.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-15,USNS,825.14,827.08,3541084218.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-16,USNS,827.09,831.85,4127578682.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-17,USNS,831.83,829.71,3698863728.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-18,USNS,829.71,825.77,4940636275.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-21,USNS,825.75,808.25,3937868126.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-22,USNS,808.26,809.29,3350617988.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-23,USNS,809.29,792.39,3811873809.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-24,USNS,792.39,791.82,3718005748.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-25,USNS,791.82,797.63,3110244572.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-28,USNS,797.67,809.53,3401399421.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-29,USNS,809.53,806.76,3199608815.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
09-30,USNS,806.77,807.45,4091414605.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-01,USNS,807.46,812.35,3428093091.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-02,USNS,812.34,816.17,3272794202.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-05,USNS,816.18,825.33,3180982769.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-06,USNS,825.33,820.96,3932812465.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-07,USNS,820.97,829.13,3289469738.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-08,USNS,829.14,838.28,3432966420.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-09,USNS,838.28,840.08,3465251082.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-12,USNS,840.08,843.96,2995492124.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-13,USNS,843.96,838.0,3093662526.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-14,USNS,838.0,835.7,3448240958.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-15,USNS,835.66,836.97,3249434681.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-16,USNS,836.97,835.56,4104709354.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-19,USNS,835.61,829.85,3447403319.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-20,USNS,829.85,834.43,3355009558.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-21,USNS,834.43,830.69,3527139133.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-22,USNS,830.7,837.04,3514474036.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-23,USNS,837.03,839.55,3173987658.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-26,USNS,826.07,825.27,4084698388.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-27,USNS,822.02,818.77,4027994820.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-28,USNS,802.35,799.26,7013435864.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-29,USNS,802.42,804.82,5002510931.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
10-30,USNS,797.49,798.89,4925035612.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-02,USNS,798.92,808.87,3732682846.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-03,USNS,808.88,821.31,3666656723.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-04,USNS,821.32,821.96,3844022524.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-05,USNS,822.0,835.89,4109477663.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-06,USNS,835.9,833.33,4076246221.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-09,USNS,833.54,859.31,6325468844.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-10,USNS,859.31,866.18,4577173972.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-11,USNS,866.25,866.1,3816757671.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-12,USNS,866.09,856.41,4147172248.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-13,USNS,856.42,869.08,3969156224.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-16,USNS,869.1,884.16,4390303591.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-17,USNS,884.16,886.98,4159047677.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-18,USNS,886.99,884.33,4620919337.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-19,USNS,884.26,889.53,3730779220.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-20,USNS,889.53,890.61,3671030622.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-23,USNS,890.64,903.47,4371000173.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-24,USNS,903.57,917.52,5431063172.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-25,USNS,917.52,916.25,4256783230.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-27,USNS,916.24,918.28,2380841024.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
11-30,USNS,918.28,908.1,5208229267.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-01,USNS,908.11,913.73,4646971523.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-02,USNS,913.73,916.82,4269269046.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-03,USNS,916.82,923.27,4371957948.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-04,USNS,923.48,937.39,4404173813.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-07,USNS,937.39,936.87,4096323596.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-08,USNS,936.86,941.63,3729950250.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-09,USNS,941.63,939.99,4407062939.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-10,USNS,939.98,945.12,3822910002.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-11,USNS,945.09,942.19,3711366992.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-14,USNS,942.19,937.51,3931410594.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-15,USNS,937.09,945.65,3724732826.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-16,USNS,945.83,945.58,3492021791.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-17,USNS,945.59,951.56,3606980614.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-18,USNS,951.56,948.87,5941958310.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-21,USNS,948.85,945.59,3816869754.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-22,USNS,945.59,946.89,3477328196.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-23,USNS,946.9,955.5,3246208110.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-24,USNS,955.53,956.7,1670192634.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-28,USNS,956.72,956.98,3104442726.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-29,USNS,956.99,951.01,3018300794.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-30,USNS,951.01,956.27,2737720522.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
12-31,USNS,956.26,956.44,2848516342.0,2020,United States,21100000000000.0,21500000000000.0,335942003,1.0
01-04,USNS,956.44,948.99,4134772204.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-05,USNS,949.03,960.14,3875929986.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-06,USNS,960.22,974.31,5005606841.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-07,USNS,974.35,982.86,4394653072.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-08,USNS,982.88,983.64,4015535877.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-11,USNS,983.63,981.71,3692291104.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-12,USNS,981.72,992.36,4339583255.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-13,USNS,992.36,993.15,3949340808.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-14,USNS,993.15,1002.2,4542582939.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-15,USNS,1002.19,993.51,4351290353.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-19,USNS,993.66,999.56,4233013801.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-20,USNS,999.56,1004.18,3949397512.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-21,USNS,1004.17,1001.29,3880729615.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-22,USNS,1001.25,1003.57,4443023356.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-25,USNS,1003.57,1002.36,5458999849.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-26,USNS,1002.41,999.16,5040084938.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-27,USNS,999.47,980.72,7398566419.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-28,USNS,980.66,985.94,5121885101.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
01-29,USNS,986.09,974.8,4903213205.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-01,USNS,974.95,989.12,4298795991.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-02,USNS,989.12,998.56,4689912158.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-03,USNS,998.57,1004.86,4134250130.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-04,USNS,1004.86,1013.29,4126612525.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-05,USNS,1013.29,1020.89,4134533056.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-08,USNS,1020.9,1032.37,3996934098.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-09,USNS,1032.35,1035.21,3886221689.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-10,USNS,1035.29,1035.98,3916199546.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-11,USNS,1036.09,1035.53,3914939069.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-12,USNS,1035.53,1039.31,3491000959.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
02-16,USNS,1039.31,1041.78,4309648466.0,2021,United States,23300000000000.0,23600000000000.0,336997624,1.0
